Hubo2Plus
19.4
0.1
63,0,0,0,0,0,0,0,0,0,0.05,0,0,-1.5708,0,-0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0,1.5708,0,-0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,-0.00122109,3.18087e-06,-7.20553e-05,6.28318,6.28245,2.52585e-06,8.69532e-21,1.20013e-19,-0.0230977,0.0494384,-4.61767e-06,0.00109083,-1.57064,4.65872e-05,-0.196875,0.984375,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231607,-0.0494132,2.23557e-06,0.00109083,1.57157,1.08687e-05,-0.196875,0.984375,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.05462e-07,2.31586e-06,-9.90082e-06,-0.0011573,0.000245056,0.00164391,7.26886e-06,2.31541e-06,-9.89715e-06,-0.00115901,0.000247036,0.00164361,7.26515e-06,
63,-0.00244219,6.36175e-06,-0.000144111,6.28318,6.28172,5.0517e-06,1.73906e-20,2.40026e-19,-0.0461953,0.0488768,-9.23534e-06,0.00218166,-1.57047,9.31744e-05,-0.19375,0.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463213,-0.0488265,4.47113e-06,0.00218166,1.57234,2.17373e-05,-0.19375,0.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.81092e-06,4.63171e-06,-1.98016e-05,-0.0023146,0.000490113,0.00328781,1.45377e-05,4.63081e-06,-1.97943e-05,-0.00231802,0.000494072,0.00328723,1.45303e-05,
63,-0.00366328,9.54262e-06,-0.000216166,6.28318,6.28099,7.57755e-06,2.6086e-20,3.60039e-19,-0.069293,0.0483152,-1.3853e-05,0.00327249,-1.57031,0.000139762,-0.190625,0.953125,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069482,-0.0482397,6.7067e-06,0.00327249,1.57311,3.2606e-05,-0.190625,0.953125,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71639e-06,6.94757e-06,-2.97024e-05,-0.0034719,0.000735169,0.00493172,2.18066e-05,6.94622e-06,-2.96915e-05,-0.00347702,0.000741109,0.00493084,2.17955e-05,
63,-0.00488437,1.27235e-05,-0.000288221,6.28318,6.28025,1.01034e-05,3.47813e-20,4.80052e-19,-0.0923907,0.0477536,-1.84707e-05,0.00436333,-1.57015,0.000186349,-0.1875,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0926427,-0.047653,8.94227e-06,0.00436333,1.57388,4.34747e-05,-0.1875,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.62185e-06,9.26343e-06,-3.96033e-05,-0.0046292,0.000980226,0.00657563,2.90754e-05,9.26162e-06,-3.95886e-05,-0.00463603,0.000988145,0.00657446,2.90606e-05,
63,-0.00610547,1.59044e-05,-0.000360277,6.28317,6.27952,1.26292e-05,4.34766e-20,6.00065e-19,-0.115488,0.047192,-2.30884e-05,0.00545416,-1.56998,0.000232936,-0.184375,0.921875,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115803,-0.0470662,1.11778e-05,0.00545416,1.57465,5.43434e-05,-0.184375,0.921875,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.52731e-06,1.15793e-05,-4.95041e-05,-0.0057865,0.00122528,0.00821953,3.63443e-05,1.1577e-05,-4.94858e-05,-0.00579504,0.00123518,0.00821807,3.63258e-05,
63,-0.00732656,1.90852e-05,-0.000432332,6.28317,6.27879,1.51551e-05,5.21719e-20,7.20079e-19,-0.138586,0.0466304,-2.7706e-05,0.00654499,-1.56982,0.000279523,-0.18125,0.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138964,-0.0464794,1.34134e-05,0.00654499,1.57542,6.5212e-05,-0.18125,0.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.43277e-06,1.38951e-05,-5.94049e-05,-0.00694381,0.00147034,0.00986344,4.36132e-05,1.38924e-05,-5.93829e-05,-0.00695405,0.00148222,0.00986169,4.35909e-05,
63,-0.00854765,2.22661e-05,-0.000504387,6.28317,6.27806,1.76809e-05,6.08673e-20,8.40092e-19,-0.161684,0.0460688,-3.23237e-05,0.00763582,-1.56965,0.000326111,-0.178125,0.890625,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162125,-0.0458927,1.5649e-05,0.00763582,1.57619,7.60807e-05,-0.178125,0.890625,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.33823e-06,1.6211e-05,-6.93057e-05,-0.00810111,0.0017154,0.0115073,5.0882e-05,1.62078e-05,-6.92801e-05,-0.00811305,0.00172925,0.0115053,5.08561e-05,
63,-0.00976875,2.5447e-05,-0.000576443,6.28317,6.27733,2.02068e-05,6.95626e-20,9.60105e-19,-0.184781,0.0455072,-3.69414e-05,0.00872665,-1.56949,0.000372698,-0.175,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185285,-0.0453059,1.78845e-05,0.00872665,1.57696,8.69494e-05,-0.175,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.24369e-06,1.85269e-05,-7.92065e-05,-0.00925841,0.00196045,0.0131513,5.81509e-05,1.85232e-05,-7.91772e-05,-0.00927206,0.00197629,0.0131489,5.81212e-05,
63,-0.0109898,2.86279e-05,-0.000648498,6.28317,6.2766,2.27326e-05,7.82579e-20,1.08012e-18,-0.207879,0.0449456,-4.1559e-05,0.00981748,-1.56933,0.000419285,-0.171875,0.859375,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208446,-0.0447192,2.01201e-05,0.00981748,1.57773,9.7818e-05,-0.171875,0.859375,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.14916e-06,2.08427e-05,-8.91073e-05,-0.0104157,0.00220551,0.0147952,6.54197e-05,2.08387e-05,-8.90744e-05,-0.0104311,0.00222333,0.0147925,6.53864e-05,
63,-0.0122109,3.18087e-05,-0.000720553,6.28317,6.27586,2.52585e-05,8.69532e-20,1.20013e-18,-0.230977,0.044384,-4.61767e-05,0.0109083,-1.56916,0.000465872,-0.16875,0.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.231607,-0.0441324,2.23557e-05,0.0109083,1.5785,0.000108687,-0.16875,0.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.05462e-06,2.31586e-05,-9.90082e-05,-0.011573,0.00245056,0.0164391,7.26886e-05,2.31541e-05,-9.89715e-05,-0.0115901,0.00247036,0.0164361,7.26515e-05,
63,-0.013432,3.49896e-05,-0.000792609,6.28317,6.27513,2.77843e-05,9.56486e-20,1.32014e-18,-0.254074,0.0438224,-5.07944e-05,0.0119991,-1.569,0.000512459,-0.165625,0.828125,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.254767,-0.0435457,2.45912e-05,0.0119991,1.57927,0.000119555,-0.165625,0.828125,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.96008e-06,2.54744e-05,-0.000108909,-0.0127303,0.00269562,0.018083,7.99574e-05,2.54695e-05,-0.000108869,-0.0127491,0.0027174,0.0180798,7.99167e-05,
63,-0.0146531,3.81705e-05,-0.000864664,6.28317,6.2744,3.03102e-05,1.04344e-19,1.44016e-18,-0.277172,0.0432608,-5.5412e-05,0.01309,-1.56884,0.000559047,-0.1625,0.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.277928,-0.0429589,2.68268e-05,0.01309,1.58004,0.000130424,-0.1625,0.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08655e-05,2.77903e-05,-0.00011881,-0.0138876,0.00294068,0.0197269,8.72263e-05,2.77849e-05,-0.000118766,-0.0139081,0.00296443,0.0197234,8.71818e-05,
63,-0.0158742,4.13514e-05,-0.000936719,6.28317,6.27367,3.2836e-05,1.13039e-19,1.56017e-18,-0.30027,0.0426992,-6.00297e-05,0.0141808,-1.56867,0.000605634,-0.159375,0.796875,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.301089,-0.0423721,2.90624e-05,0.0141808,1.58081,0.000141293,-0.159375,0.796875,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1771e-05,3.01061e-05,-0.000128711,-0.0150449,0.00318573,0.0213708,9.44952e-05,3.01003e-05,-0.000128663,-0.0150671,0.00321147,0.021367,9.4447e-05,
63,-0.0170953,4.45322e-05,-0.00100877,6.28317,6.27294,3.53619e-05,1.21735e-19,1.68018e-18,-0.323367,0.0421376,-6.46474e-05,0.0152716,-1.56851,0.000652221,-0.15625,0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.324249,-0.0417854,3.12979e-05,0.0152716,1.58158,0.000152161,-0.15625,0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26765e-05,3.2422e-05,-0.000138611,-0.0162022,0.00343079,0.0230147,0.000101764,3.24157e-05,-0.00013856,-0.0162261,0.00345851,0.0230106,0.000101712,
63,-0.0183164,4.77131e-05,-0.00108083,6.28316,6.27221,3.78877e-05,1.3043e-19,1.8002e-18,-0.346465,0.041576,-6.92651e-05,0.0163625,-1.56834,0.000698808,-0.153125,0.765625,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34741,-0.0411986,3.35335e-05,0.0163625,1.58235,0.00016303,-0.153125,0.765625,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35819e-05,3.47379e-05,-0.000148512,-0.0173595,0.00367585,0.0246586,0.000109033,3.47311e-05,-0.000148457,-0.0173851,0.00370554,0.0246542,0.000108977,
63,-0.0195375,5.0894e-05,-0.00115289,6.28316,6.27148,4.04136e-05,1.39125e-19,1.92021e-18,-0.369563,0.0410144,-7.38827e-05,0.0174533,-1.56818,0.000745396,-0.15,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.370571,-0.0406119,3.57691e-05,0.0174533,1.58312,0.000173899,-0.15,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.44874e-05,3.70537e-05,-0.000158413,-0.0185168,0.0039209,0.0263025,0.000116302,3.70465e-05,-0.000158354,-0.0185441,0.00395258,0.0262978,0.000116242,
63,-0.0207586,5.40749e-05,-0.00122494,6.28316,6.27074,4.29394e-05,1.47821e-19,2.04022e-18,-0.39266,0.0404528,-7.85004e-05,0.0185441,-1.56802,0.000791983,-0.146875,0.734375,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.393731,-0.0400251,3.80046e-05,0.0185441,1.58389,0.000184767,-0.146875,0.734375,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.53929e-05,3.93696e-05,-0.000168314,-0.0196741,0.00416596,0.0279464,0.000123571,3.93619e-05,-0.000168252,-0.0197031,0.00419962,0.0279414,0.000123508,
63,-0.0219797,5.72557e-05,-0.001297,6.28316,6.27001,4.54653e-05,1.56516e-19,2.16024e-18,-0.415758,0.0398912,-8.31181e-05,0.019635,-1.56785,0.00083857,-0.14375,0.71875,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.416892,-0.0394383,4.02402e-05,0.019635,1.58466,0.000195636,-0.14375,0.71875,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.62983e-05,4.16854e-05,-0.000178215,-0.0208314,0.00441102,0.0295903,0.000130839,4.16773e-05,-0.000178149,-0.0208621,0.00444665,0.0295851,0.000130773,
63,-0.0232008,6.04366e-05,-0.00136905,6.28316,6.26928,4.79911e-05,1.65211e-19,2.28025e-18,-0.438856,0.0393296,-8.77357e-05,0.0207258,-1.56769,0.000885157,-0.140625,0.703125,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.440053,-0.0388516,4.24758e-05,0.0207258,1.58543,0.000206505,-0.140625,0.703125,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.72038e-05,4.40013e-05,-0.000188115,-0.0219887,0.00465607,0.0312342,0.000138108,4.39927e-05,-0.000188046,-0.0220211,0.00469369,0.0312287,0.000138038,
63,-0.0244219,6.36175e-05,-0.00144111,6.28316,6.26855,5.0517e-05,1.73906e-19,2.40026e-18,-0.461953,0.038768,-9.23534e-05,0.0218166,-1.56753,0.000931744,-0.1375,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.463213,-0.0382648,4.47113e-05,0.0218166,1.5862,0.000217373,-0.1375,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.81092e-05,4.63171e-05,-0.000198016,-0.023146,0.00490113,0.0328781,0.000145377,4.63081e-05,-0.000197943,-0.0231802,0.00494072,0.0328723,0.000145303,
63,-0.025643,6.67984e-05,-0.00151316,6.28316,6.26782,5.30428e-05,1.82602e-19,2.52028e-18,-0.485051,0.0382064,-9.69711e-05,0.0229075,-1.56736,0.000978332,-0.134375,0.671875,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.486374,-0.0376781,4.69469e-05,0.0229075,1.58697,0.000228242,-0.134375,0.671875,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90147e-05,4.8633e-05,-0.000207917,-0.0243033,0.00514619,0.034522,0.000152646,4.86235e-05,-0.00020784,-0.0243392,0.00518776,0.0345159,0.000152568,
63,-0.0268641,6.99792e-05,-0.00158522,6.28316,6.26709,5.55687e-05,1.91297e-19,2.64029e-18,-0.508149,0.0376448,-0.000101589,0.0239983,-1.5672,0.00102492,-0.13125,0.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.509535,-0.0370913,4.91825e-05,0.0239983,1.58774,0.000239111,-0.13125,0.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99202e-05,5.09489e-05,-0.000217818,-0.0254606,0.00539124,0.0361659,0.000159915,5.09389e-05,-0.000217737,-0.0254982,0.0054348,0.0361595,0.000159833,
63,-0.0280851,7.31601e-05,-0.00165727,6.28316,6.26635,5.80945e-05,1.99992e-19,2.7603e-18,-0.531246,0.0370832,-0.000106206,0.0250891,-1.56703,0.00107151,-0.128125,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.532695,-0.0365046,5.1418e-05,0.0250891,1.58851,0.000249979,-0.128125,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08256e-05,5.32647e-05,-0.000227719,-0.0266179,0.0056363,0.0378099,0.000167184,5.32543e-05,-0.000227635,-0.0266572,0.00568183,0.0378031,0.000167099,
63,-0.0293062,7.6341e-05,-0.00172933,6.28316,6.26562,6.06204e-05,2.08688e-19,2.88031e-18,-0.554344,0.0365216,-0.000110824,0.02618,-1.56687,0.00111809,-0.125,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.555856,-0.0359178,5.36536e-05,0.02618,1.58928,0.000260848,-0.125,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17311e-05,5.55806e-05,-0.00023762,-0.0277752,0.00588136,0.0394538,0.000174453,5.55697e-05,-0.000237532,-0.0278162,0.00592887,0.0394467,0.000174364,
63,-0.0305273,7.95219e-05,-0.00180138,6.28315,6.26489,6.31462e-05,2.17383e-19,3.00033e-18,-0.577442,0.03596,-0.000115442,0.0272708,-1.56671,0.00116468,-0.121875,0.609375,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.579017,-0.035331,5.58892e-05,0.0272708,1.59005,0.000271717,-0.121875,0.609375,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26365e-05,5.78964e-05,-0.00024752,-0.0289325,0.00612641,0.0410977,0.000181721,5.78851e-05,-0.000247429,-0.0289752,0.00617591,0.0410904,0.000181629,
63,-0.0317484,8.27027e-05,-0.00187344,6.28315,6.26416,6.56721e-05,2.26078e-19,3.12034e-18,-0.600539,0.0353984,-0.000120059,0.0283616,-1.56654,0.00121127,-0.11875,0.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.602177,-0.0347443,5.81247e-05,0.0283616,1.59082,0.000282585,-0.11875,0.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3542e-05,6.02123e-05,-0.000257421,-0.0300898,0.00637147,0.0427416,0.00018899,6.02006e-05,-0.000257326,-0.0301342,0.00642294,0.042734,0.000188894,
63,-0.0329695,8.58836e-05,-0.00194549,6.28315,6.26343,6.81979e-05,2.34774e-19,3.24035e-18,-0.623637,0.0348368,-0.000124677,0.0294524,-1.56638,0.00125785,-0.115625,0.578125,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.625338,-0.0341575,6.03603e-05,0.0294524,1.59159,0.000293454,-0.115625,0.578125,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44475e-05,6.25281e-05,-0.000267322,-0.0312471,0.00661652,0.0443855,0.000196259,6.2516e-05,-0.000267223,-0.0312932,0.00666998,0.0443776,0.000196159,
63,-0.0341906,8.90645e-05,-0.00201755,6.28315,6.2627,7.07238e-05,2.43469e-19,3.36037e-18,-0.646735,0.0342752,-0.000129295,0.0305433,-1.56622,0.00130444,-0.1125,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.648499,-0.0335708,6.25959e-05,0.0305433,1.59236,0.000304323,-0.1125,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53529e-05,6.4844e-05,-0.000277223,-0.0324044,0.00686158,0.0460294,0.000203528,6.48314e-05,-0.00027712,-0.0324522,0.00691701,0.0460212,0.000203424,
63,-0.0354117,9.22454e-05,-0.0020896,6.28315,6.26196,7.32496e-05,2.52164e-19,3.48038e-18,-0.669832,0.0337136,-0.000133912,0.0316341,-1.56605,0.00135103,-0.109375,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.671659,-0.032984,6.48314e-05,0.0316341,1.59313,0.000315191,-0.109375,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62584e-05,6.71599e-05,-0.000287124,-0.0335617,0.00710664,0.0476733,0.000210797,6.71468e-05,-0.000287017,-0.0336112,0.00716405,0.0476648,0.000210689,
63,-0.0366328,9.54262e-05,-0.00216166,6.28315,6.26123,7.57755e-05,2.6086e-19,3.60039e-18,-0.69293,0.033152,-0.00013853,0.0327249,-1.56589,0.00139762,-0.10625,0.53125,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.69482,-0.0323972,6.7067e-05,0.0327249,1.5939,0.00032606,-0.10625,0.53125,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71639e-05,6.94757e-05,-0.000297024,-0.034719,0.00735169,0.0493172,0.000218066,6.94622e-05,-0.000296915,-0.0347702,0.00741109,0.0493084,0.000217955,
